"","Entity","cause","Year","val_rate","val_percent","pop_est","Gini_index","gini_bucket","income_group","gdp_per_capita","unemployment_rate","wealth_share_10","urban_pct","CPI_score","gov_spending_toGDP","housing_CosttoIncome","PM2.5"
"3039","Spain","Conduct disorder",2021,"   379.82",0.379820593229707,47735610,0.3388591,"Moderate","H",30817.6828559001,14.781,24.7,81.056,NA,NA,115.660467565436,NA
"3040","Ukraine","Conduct disorder",2012,"   333.76",0.33375527771669,46210001,0.24740657,"Low","LM",3951.34228515625,7.529,20.8,68.782,NA,48.972391360527,NA,NA
"3041","Ukraine","Conduct disorder",2013,"   328.83",0.328829294936479,46126715,0.24554986,"Low","LM",4129.89697265625,7.17,21.1,68.875,NA,48.109538779059,NA,NA
"3042","Ukraine","Conduct disorder",2014,"   327.67",0.327672770558712,45972329,0.24025366,"Low","LM",3054.908203125,9.27,20.6,68.968,26,44.773891126074,NA,NA
"3043","Ukraine","Conduct disorder",2015,"   329.34",0.329336363894149,45784854,0.2545754,"Moderate","LM",2094.47387695313,9.14,21.6,69.061,27,43.043497813452,NA,NA
"3044","Ukraine","Conduct disorder",2016,"   333.34",0.33334060635698,45616779,0.25002202,"Moderate","LM",2158.46118164063,9.35,21.2,69.154,29,40.785342169821,NA,NA
"3045","Ukraine","Conduct disorder",2017,"   339.68",0.339682949412419,45435996,0.26049048,"Moderate","LM",2604.28759765625,9.5,21.7,69.246,30,41.669988847281,NA,NA
"3046","Ukraine","Conduct disorder",2018,"   347.75",0.347749558424951,45208854,0.26071486,"Moderate","LM",3059.0517578125,8.799,22,69.352,32,41.921486509222,NA,22.82
"3047","Ukraine","Conduct disorder",2019,"   356.22",0.356221631809803,44957402,0.26619467,"Moderate","LM",3619.86157226563,8.194,22.3,69.473,30,41.502933496737,NA,23.36
"3048","Ukraine","Conduct disorder",2020,"   364.19",0.364189329307207,44679967,0.25627363,"Moderate","LM",3709.76928710938,9.475,21.7,69.608,33,NA,NA,NA
"3049","Ireland","Bipolar disorder",2012,"   733.55",0.733545107208352,4600088,0.33220077,"Moderate","H",49411.7387476787,15.451,25.9,61.942,NA,42.20940224089,NA,NA
"3050","Ireland","Bipolar disorder",2013,"   735.58",0.735576528609541,4624629,0.3348598,"Moderate","H",52619.2123745817,13.735,26.1,62.141,NA,39.791585923043,NA,10.876
"3051","Ireland","Bipolar disorder",2014,"   735.56",0.735558897496437,4658186,0.31874627,"Moderate","H",57278.2590911107,11.858,24.9,62.34,74,36.511435670927,93.807947803364,7.57
"3052","Ireland","Bipolar disorder",2015,"   733.38",0.733376960710786,4702444,0.31820488,"Moderate","H",64311.8234684057,9.908,25.4,62.538,75,28.043178349184,100,7.026
"3053","Ireland","Bipolar disorder",2016,"   730.02",0.730021929849659,4753463,0.32807183,"Moderate","H",64292.659966313,8.374,25.9,62.737,73,27.488215317553,103.6772823993,8.86666666666667
"3054","Ireland","Bipolar disorder",2017,"   726.19",0.726189360225649,4810214,0.31358823,"Moderate","H",72499.3268743015,6.713,25.4,62.947,74,25.266235365806,109.317577156324,7.33285714285714
"3055","Ireland","Bipolar disorder",2018,"   721.95",0.721946938015816,4872503,0.30602926,"Moderate","H",81248.3135388,5.741,25.1,63.17,73,24.763427759163,117.270918672732,7.87125
"3056","Ireland","Bipolar disorder",2019,"   718.03",0.718030188827992,4933445,0.308315,"Moderate","H",82508.4659883582,4.95,25.1,63.405,74,23.919103595243,113.768481741075,8.89615384615385
"3057","Ireland","Bipolar disorder",2020,"   715.85",0.715848376905883,4982560,0.292282,"Moderate","H",87567.1148972037,5.623,23.8,63.653,72,NA,110.525010935493,NA
"3058","Ireland","Bipolar disorder",2021,"   714.18",0.714177043534132,5028387,0.30119276,"Moderate","H",105561.137468992,6.364,24.8,63.912,NA,NA,114.934270229,NA
"3059","Portugal","Conduct disorder",2012,"   416.29",0.41629263307267,10513092,0.36034793,"High","H",20593.4274224109,15.531,27.8,61.763,NA,48.888859839473,NA,NA
"3060","Portugal","Conduct disorder",2013,"   415.84",0.415844575190038,10458238,0.36187103,"High","H",21676.4859642714,16.188,27.5,62.352,NA,49.921492055653,NA,6.38285714285714
"3061","Portugal","Conduct disorder",2014,"   414.91",0.414914234204046,10406148,0.35562173,"High","H",22120.6850127107,13.897,27.4,62.936,63,51.68825225927,101.139905642033,7.62
"3062","Portugal","Conduct disorder",2015,"   412.75",0.412749547727094,10370222,0.355233,"High","H",19215.7813014347,12.447,27.3,63.514,64,48.145125123808,100,9.84928571428572
"3063","Portugal","Conduct disorder",2016,"   409.25",0.409245663959386,10346328,0.3519052,"High","H",19980.2808866516,11.068,27.5,64.086,62,44.836714930254,103.629490720622,7.19769230769231
"3064","Portugal","Conduct disorder",2017,"   404.53",0.404525224432822,10330784,0.3380384,"Moderate","H",21442.3842768879,8.869,26.7,64.652,63,45.368061073626,110.459775682987,9.30916666666667
"3065","Portugal","Conduct disorder",2018,"   398.29",0.39828878732272,10325307,0.33492562,"Moderate","H",23541.1401075289,6.994,26.6,65.211,64,43.240366460965,116.702803016538,7.85777777777778
"3066","Portugal","Conduct disorder",2019,"   390.79",0.390788901491479,10343168,0.32762748,"Moderate","H",23343.3628970034,6.464,26,65.764,62,42.441762017626,123.221773906122,6.54642857142857
"3067","Portugal","Conduct disorder",2020,"   382.58",0.382581486995173,10370463,0.3466863,"Moderate","H",22299.4044062173,6.801,26.9,66.31,61,NA,136.622161562914,NA
"3068","Portugal","Conduct disorder",2021,"   374.29",0.374289222098634,10390906,0.3459202,"Moderate","H",24711.4510062111,6.577,27.5,66.849,NA,NA,142.029194798702,NA
"3069","Norway","Autism spectrum disorders",2012,"   770.72",0.770720187468342,5018393,0.25725982,"Moderate","H",102175.919298374,3.129,20.9,79.874,NA,42.400362309731,NA,NA
"3070","Norway","Autism spectrum disorders",2013,"   770.99",0.770986181262811,5080085,0.26361105,"Moderate","H",103553.840134417,3.425,21.3,80.286,NA,43.454415136223,NA,8.92125
"3071","Norway","Autism spectrum disorders",2014,"   771.38",0.771375073406201,5137351,0.26752558,"Moderate","H",97666.6951838749,3.486,21.6,80.692,86,45.225359030697,100.504355954074,7.22
"3072","Norway","Autism spectrum disorders",2015,"   771.80",0.771800913921213,5189728,0.27496743,"Moderate","H",74809.9658049898,4.296,22.2,81.091,88,48.203188120311,100,6.521875
"3073","Norway","Autism spectrum disorders",2016,"   772.35",0.77234988322268,5235933,0.28493318,"Moderate","H",70867.3609970749,4.68,23.1,81.485,85,50.404600718541,106.411055454199,6.5295
"3074","Norway","Autism spectrum disorders",2017,"   772.90",0.772902329894898,5276759,0.2698671,"Moderate","H",76131.8384032764,4.164,21.6,81.871,85,49.222955405548,108.26480154945,6.03833333333333
"3075","Norway","Autism spectrum disorders",2018,"   773.67",0.773673143148441,5311703,0.27560204,"Moderate","H",82792.8427113304,3.801,22.2,82.248,84,47.694123350833,107.026544989547,7.0421875
"3076","Norway","Autism spectrum disorders",2019,"   773.75",0.773748132681973,5347690,0.2774182,"Moderate","H",76430.5889473338,3.684,22.4,82.616,84,50.202978312653,105.825886151993,6.45161290322581
"3077","Italy","Autism spectrum disorders",2012,"   935.02",0.935020500445639,60531480,0.3515148,"High","H",35235.7989058242,10.655,26.4,68.684,NA,50.492406450123,NA,NA
"3078","Italy","Autism spectrum disorders",2013,"   932.98",0.932982250477483,60653828,0.3490567,"Moderate","H",35747.707952689,12.149,25.9,68.979,NA,50.919283866519,NA,18.2697777777778
"3079","Italy","Autism spectrum disorders",2014,"   931.68",0.931684885708901,60664127,0.34652385,"Moderate","H",35750.7197500382,12.683,25.5,69.272,43,50.738964135925,105.47049746376,16.1043137254902
"3080","Italy","Autism spectrum disorders",2015,"   931.11",0.931105328824487,60575274,0.35390034,"High","H",30387.1293187854,11.896,25.8,69.565,44,50.272624135819,100,18.6842541436464
"3081","Italy","Autism spectrum disorders",2016,"   929.57",0.929565498386228,60478047,0.35239598,"High","H",31126.3246947273,11.688,26,69.855,47,49.011822699395,98.7343968772212,16.3733155080214
"3082","Italy","Autism spectrum disorders",2017,"   926.99",0.926993004674275,60390266,0.35922197,"High","H",32554.14668453,11.211,26.7,70.144,50,48.816963543583,95.3677994400489,17.1865876777251
"3083","Italy","Autism spectrum disorders",2018,"   924.39",0.924385011236647,60277446,0.35217315,"High","H",34746.3441392416,10.61,25.9,70.438,52,48.366693967185,93.2578180824607,15.2884792626728
"3084","Italy","Autism spectrum disorders",2019,"   922.36",0.922363495781892,60130080,0.34583586,"Moderate","H",33812.788724868,9.951,25.8,70.736,53,48.45546201998,92.2623852686356,14.4304
"3085","Italy","Autism spectrum disorders",2020,"   926.02",0.926020099909612,59912714,0.352409,"High","H",32091.4866621366,9.164,26.1,71.039,53,NA,96.0155512736128,NA
"3086","Italy","Autism spectrum disorders",2021,"   918.37",0.918370318166396,59729300,0.3484458,"Moderate","H",36852.5425414951,9.497,26.2,71.346,NA,NA,93.320979256635,NA
"3087","Israel","Autism spectrum disorders",2012,"   843.23",0.84323377023613,7607737,0.41302204,"High","H",33236.5731239421,6.762,29.1,91.96,NA,39.518185810352,NA,21.2073684210526
"3088","Israel","Autism spectrum disorders",2013,"   842.86",0.842858077151533,7749319,0.39870527,"High","H",36929.6042163752,6.137,28.2,92.031,NA,39.647843715032,NA,22.1784210526316
"3089","Israel","Autism spectrum disorders",2014,"   841.95",0.841945766291779,7897132,0.3975749,"High","H",38230.4954049785,5.789,27.8,92.104,60,38.212161627896,97.0311220949289,19.8136842105263
"3090","Israel","Autism spectrum disorders",2015,"   840.48",0.840483704643153,8052858,0.3971953,"High","H",36123.9907881129,5.176,28.1,92.179,61,37.496213200669,100,23.8668421052632
"3091","Israel","Autism spectrum disorders",2016,"   839.15",0.839146762962449,8209957,0.39013016,"High","H",37556.6272863143,4.723,27.3,92.256,64,37.814748691617,104.421026512603,NA
"3092","Israel","Autism spectrum disorders",2017,"   838.25",0.838245153299948,8361744,0.38202065,"High","H",40997.9110240274,4.14,26.5,92.336,62,38.231124685278,NA,NA
"3093","Israel","Autism spectrum disorders",2018,"   837.74",0.837735608483241,8510026,0.38577175,"High","H",42233.2610344935,3.917,27.2,92.418,61,39.071891526519,NA,NA
"3094","Israel","Autism spectrum disorders",2019,"   837.34",0.837336112336003,8657420,0.3828222,"High","H",44140.8289372511,3.731,26.7,92.501,60,38.526357661847,NA,NA
"3095","Israel","Autism spectrum disorders",2020,"   840.90",0.840899686152543,8800323,0.37773558,"High","H",44679.7715799755,4.169,26.2,92.587,60,NA,NA,NA
"3096","Israel","Autism spectrum disorders",2021,"   838.97",0.838966353512064,8942868,0.3789385,"High","H",52255.6159050999,4.812,26.6,92.674,NA,NA,NA,NA
"3097","Sweden","Conduct disorder",2012,"   448.77",0.448765583743404,9519430,0.27643898,"Moderate","H",57749.8251328664,7.976,21.6,85.62,NA,50.16184670636,NA,NA
"3098","Sweden","Conduct disorder",2013,"   447.50",0.447495442391691,9600578,0.28822792,"Moderate","H",60844.2767113975,8.052,22.2,85.936,NA,50.858634731093,NA,6.3775
"3099","Sweden","Conduct disorder",2014,"   447.76",0.447761132816956,9696389,0.28388658,"Moderate","H",59583.7140001673,7.954,22.2,86.247,87,50.055970671721,90.4839881607461,8.085
"3100","Sweden","Conduct disorder",2015,"   449.66",0.449657940115921,9799437,0.29209688,"Moderate","H",51197.9529341175,7.432,22.9,86.553,89,48.735663420173,100,6.38533333333333
"3101","Sweden","Conduct disorder",2016,"   452.68",0.45267614121875,9923227,0.29561213,"Moderate","H",51820.3972482676,6.99,23.3,86.852,88,48.91172117676,105.094839679303,5.86368421052632
"3102","Sweden","Conduct disorder",2017,"   455.61",0.455613455855541,10057811,0.28774142,"Moderate","H",53300.8587281785,6.718,22.3,87.146,84,48.706879716302,109.287035567266,5.022
"3103","Sweden","Conduct disorder",2018,"   459.19",0.459186144224915,10175356,0.29971606,"Moderate","H",54181.9069780904,6.365,22.9,87.431,85,49.176135687835,105.035412404242,6.57222222222222
"3104","Sweden","Conduct disorder",2019,"   463.61",0.463612624228854,10279068,0.2930465,"Moderate","H",51773.0464558993,6.833,22.7,87.708,85,48.286411507988,104.136870825278,5.62333333333333
"3105","Sweden","Conduct disorder",2020,"   468.97",0.468971048979447,10353627,0.28870627,"Moderate","H",52653.7565934247,8.291,22.4,87.977,85,NA,108.956177060839,NA
"3106","Sweden","Conduct disorder",2021,"   473.72",0.473718568509788,10416075,0.29765385,"Moderate","H",61174.9680215622,8.722,22.7,88.238,NA,NA,113.138498695772,NA
"3107","Argentina","Bipolar disorder",2012,"   749.37",0.749365182265965,42161676,0.41437393,"High","UM",12949.717486654,7.217,29.8,91.121,NA,36.821423141061,NA,NA
"3108","Argentina","Bipolar disorder",2013,"   752.25",0.752247183881898,42582408,0.41086507,"High","UM",12963.675773326,7.1,29.5,91.249,NA,37.602933454981,NA,NA
"3109","Argentina","Bipolar disorder",2014,"   754.57",0.754565227894124,43024021,0.4182253,"High","H",12233.1444119186,7.268,30.1,91.377,34,38.852931499041,NA,10.11
"3110","Argentina","Bipolar disorder",2016,"   758.06",0.758058057582652,43900264,0.42345047,"High","UM",12699.9623137756,8.085,30.7,91.627,36,41.522020677075,NA,NA
"3111","Argentina","Bipolar disorder",2017,"   760.46",0.760460584558759,44288844,0.41434836,"High","H",14532.5009308511,8.347,30,91.749,39,41.121454021199,NA,NA
"3112","Argentina","Bipolar disorder",2018,"   763.86",0.763859939182681,44654822,0.41719007,"High","UM",11752.7998922979,9.22,30.1,91.87,40,38.949208040045,NA,NA
"3113","Argentina","Bipolar disorder",2019,"   768.28",0.768280154347433,44973412,0.43314177,"High","UM",9955.97478680428,9.843,31.3,91.991,45,38.129057624397,NA,NA
"3114","Argentina","Bipolar disorder",2020,"   773.46",0.773457875327695,45191917,0.42743757,"High","UM",8535.59938004389,11.461,30.6,92.111,42,NA,NA,NA
"3115","Argentina","Bipolar disorder",2021,"   779.04",0.77903738353876,45312226,0.4244559,"High","UM",10738.0179223384,8.736,31.2,92.229,NA,NA,NA,NA
"3116","Netherlands","Autism spectrum disorders",2012,"   850.84",0.850843466659125,16915143,0.2762093,"Moderate","H",50473.9442002689,5.821,22.5,88.588,NA,47.642472562865,NA,NA
"3117","Netherlands","Autism spectrum disorders",2013,"   849.89",0.849892923693584,16967013,0.2810648,"Moderate","H",52602.2860520766,7.241,22.8,89.187,NA,47.542170810752,NA,14.3271875
"3118","Netherlands","Autism spectrum disorders",2014,"   848.49",0.848485782123714,17030041,0.2863142,"Moderate","H",53457.2234864322,7.419,23.3,89.69,83,46.739372291406,98.5194864449214,13.5278125
"3119","Netherlands","Autism spectrum disorders",2015,"   846.56",0.846564722934936,17107382,0.2824158,"Moderate","H",45793.8135434697,6.872,23,90.173,84,45.251761004041,100,12.5436
"3120","Netherlands","Autism spectrum disorders",2016,"   844.15",0.84414995625036,17204642,0.2817357,"Moderate","H",46808.5291492503,6.007,22.9,90.635,83,43.916964626653,101.84057048488,10.8416129032258
"3121","Netherlands","Autism spectrum disorders",2017,"   841.16",0.841156322305729,17315333,0.28535804,"Moderate","H",49513.6817346384,4.837,23.3,91.077,82,42.7587795877,107.864374520062,11.0920588235294
"3122","Netherlands","Autism spectrum disorders",2018,"   838.26",0.838264465754051,17421239,0.28121036,"Moderate","H",53955.0770024266,3.832,23,91.49,82,42.443091532416,112.503588940176,12.340625
"3123","Netherlands","Autism spectrum disorders",2019,"   834.38",0.834375895319837,17537460,0.29248324,"Moderate","H",53554.9007491475,3.379,23.9,91.876,82,42.098323987336,115.532439487889,10.91125
"3124","Netherlands","Autism spectrum disorders",2020,"   831.48",0.831476937565973,17636680,0.2599421,"Moderate","H",53467.9277413737,3.82,21.6,92.236,82,NA,120.946096654156,NA
"3125","Netherlands","Autism spectrum disorders",2021,"   825.13",0.825126221975514,17730519,0.2574387,"Moderate","H",60141.9880911492,4.209,21.4,92.572,NA,NA,131.141617536254,NA
"3126","Costa Rica","Mental disorders",2012,"12,467.85",12.4678463254639,4663890,0.4841734,"High","UM",10126.9991024177,9.11,36.6,73.946,NA,17.343178912154,NA,NA
"3127","Costa Rica","Mental disorders",2013,"12,464.29",12.4642869961768,4716102,0.49151823,"High","UM",10803.2401962173,8.218,37,74.97,NA,18.519442150267,NA,18
"3128","Costa Rica","Mental disorders",2014,"12,461.73",12.4617271967197,4767078,0.4863214,"High","UM",10911.497878334,8.499,36.9,75.941,54,18.400082367709,NA,NA
"3129","Costa Rica","Mental disorders",2015,"12,454.09",12.4540914687646,4817996,0.48374,"High","UM",11714.7105980732,8.415,36.8,76.862,55,18.759065932631,NA,24
"3130","Costa Rica","Mental disorders",2016,"12,448.54",12.4485353756311,4866954,0.48704153,"High","UM",12091.0301606154,8.085,37.3,77.735,58,18.755841240831,NA,NA
"3131","Costa Rica","Mental disorders",2017,"12,450.87",12.4508684312143,4913126,0.4834524,"High","UM",12317.0902771304,7.729,37,78.56,59,19.156753825561,NA,NA
"3132","Costa Rica","Mental disorders",2018,"12,454.98",12.4549773185862,4957764,0.47970015,"High","UM",12590.2493781614,9.01,36.3,79.34,56,18.89518062084,NA,22.5
"3133","Costa Rica","Mental disorders",2019,"12,460.61",12.4606127989302,4999502,0.4818988,"High","UM",12884.6859951989,10.807,36.7,80.076,56,21.686442477015,NA,7.4
"3134","Costa Rica","Mental disorders",2020,"13,503.16",13.503156459616,5034273,0.4924514,"High","UM",12394.0493969492,16.432,37,80.771,57,NA,NA,NA
"3135","Costa Rica","Mental disorders",2021,"13,806.85",13.8068544943822,5059939,0.48678052,"High","UM",12838.1185358931,15.139,37.2,81.425,NA,NA,NA,NA
"3136","Austria","Conduct disorder",2012,"   380.58",0.380579890816578,8431540,0.30475533,"Moderate","H",48250.4059142637,4.909,23.4,57.147,NA,51.212745145112,NA,NA
"3137","Austria","Conduct disorder",2013,"   374.30",0.374300208982555,8481365,0.30752888,"Moderate","H",50305.3545774973,5.367,24.3,57.336,NA,51.647956748506,NA,15.9021739130435
"3138","Austria","Conduct disorder",2014,"   369.47",0.36947311974152,8547760,0.3053535,"Moderate","H",51314.9722616322,5.674,24.1,57.526,72,52.430750352473,95.7400376600471,13.111
"3139","Austria","Conduct disorder",2015,"   366.20",0.366196188372256,8643981,0.30530685,"Moderate","H",43915.228020857,5.802,23.8,57.715,76,51.131483405578,100,13.7070833333333
"3140","Austria","Conduct disorder",2016,"   364.22",0.364224519878075,8737874,0.3079501,"Moderate","H",45061.4993920192,6.064,23.8,57.905,75,50.071307129594,103.760983693203,12.1437142857143
"3141","Austria","Conduct disorder",2017,"   362.31",0.362305338709184,8798734,0.2973688,"Moderate","H",47163.7425775142,5.561,23,58.094,75,49.298817582111,106.755720157813,12.5751351351351
"3142","Austria","Conduct disorder",2018,"   361.43",0.361433431372273,8841608,0.30847305,"Moderate","H",51194.0749841299,4.933,23.9,58.297,76,48.757754544102,109.720134617577,13.5630555555556
"3143","Austria","Conduct disorder",2019,"   361.08",0.361079183321421,8880830,0.3021043,"Moderate","H",49885.9947355204,4.56,23.2,58.515,77,48.674143994972,114.617461058374,11.0868571428571
"3144","Austria","Conduct disorder",2020,"   361.22",0.361215738117146,8921362,0.29800606,"Moderate","H",48716.4098900349,5.201,23.1,58.748,76,NA,123.455591518473,NA
"3145","Austria","Conduct disorder",2021,"   361.88",0.361883250057831,8967006,0.30701602,"Moderate","H",53648.7190742245,6.459,23.8,58.995,NA,NA,132.436442831111,NA
"3146","Italy","Conduct disorder",2012,"   381.57",0.381571038975899,60531480,0.3515148,"High","H",35235.7989058242,10.655,26.4,68.684,NA,50.492406450123,NA,NA
"3147","Italy","Conduct disorder",2013,"   380.46",0.380464654309393,60653828,0.3490567,"Moderate","H",35747.707952689,12.149,25.9,68.979,NA,50.919283866519,NA,18.2697777777778
"3148","Italy","Conduct disorder",2014,"   380.62",0.380619551479487,60664127,0.34652385,"Moderate","H",35750.7197500382,12.683,25.5,69.272,43,50.738964135925,105.47049746376,16.1043137254902
"3149","Italy","Conduct disorder",2015,"   381.66",0.381655279099308,60575274,0.35390034,"High","H",30387.1293187854,11.896,25.8,69.565,44,50.272624135819,100,18.6842541436464
"3150","Italy","Conduct disorder",2016,"   382.03",0.382028858362714,60478047,0.35239598,"High","H",31126.3246947273,11.688,26,69.855,47,49.011822699395,98.7343968772212,16.3733155080214
"3151","Italy","Conduct disorder",2017,"   382.17",0.382169820592157,60390266,0.35922197,"High","H",32554.14668453,11.211,26.7,70.144,50,48.816963543583,95.3677994400489,17.1865876777251
"3152","Italy","Conduct disorder",2018,"   382.15",0.382148454761156,60277446,0.35217315,"High","H",34746.3441392416,10.61,25.9,70.438,52,48.366693967185,93.2578180824607,15.2884792626728
"3153","Italy","Conduct disorder",2019,"   381.80",0.381802599374525,60130080,0.34583586,"Moderate","H",33812.788724868,9.951,25.8,70.736,53,48.45546201998,92.2623852686356,14.4304
"3154","Italy","Conduct disorder",2020,"   381.17",0.381172901068864,59912714,0.352409,"High","H",32091.4866621366,9.164,26.1,71.039,53,NA,96.0155512736128,NA
"3155","Italy","Conduct disorder",2021,"   379.25",0.379254228977208,59729300,0.3484458,"Moderate","H",36852.5425414951,9.497,26.2,71.346,NA,NA,93.320979256635,NA
"3156","Brazil","Bipolar disorder",2012," 1,193.56",1.19355844935396,196876061,0.53435296,"High","UM",12521.7213530369,7.251,42.4,84.923,NA,39.309805083286,NA,15.308
"3157","Brazil","Bipolar disorder",2013," 1,199.33",1.1993273535556,198478236,0.5268333,"High","UM",12458.891214816,7.071,41.7,85.209,NA,39.780840680514,NA,14.16
"3158","Brazil","Bipolar disorder",2014," 1,204.38",1.2043760034317,200085074,0.5202964,"High","UM",12274.9939689363,6.755,41,85.492,43,41.426431560962,NA,15.9588235294118
"3159","Brazil","Bipolar disorder",2015," 1,208.72",1.20871840026046,201675482,0.51926446,"High","UM",8936.19661756825,8.538,40.9,85.77,38,46.191296462774,NA,13.2576923076923
"3160","Brazil","Bipolar disorder",2016," 1,212.19",1.21218969336869,203218058,0.533671,"High","UM",8836.28652636996,11.58,42.1,86.042,40,45.503295770696,NA,15.6
"3161","Brazil","Bipolar disorder",2017," 1,215.25",1.21524717764702,204703394,0.53321064,"High","UM",10080.5092817775,12.792,42,86.309,37,44.297331350885,NA,NA
"3162","Brazil","Bipolar disorder",2018," 1,218.29",1.21829222826226,206107217,0.5388832,"High","UM",9300.66164936497,12.329,42.5,86.569,35,44.180659472654,NA,15.2233333333333
"3163","Brazil","Bipolar disorder",2019," 1,221.20",1.22119518171981,207455405,0.5350931,"High","UM",9029.83326742175,11.936,42,86.824,35,43.042876399213,NA,15.43
"3164","Brazil","Bipolar disorder",2020," 1,224.08",1.22408485284095,208660785,0.48902002,"High","UM",7074.19378281866,13.697,39.5,87.073,38,NA,NA,NA
"3165","Brazil","Bipolar disorder",2021," 1,227.04",1.22704445170011,209550238,0.52938724,"High","UM",7972.53665048385,13.158,41.6,87.317,NA,NA,NA,NA
"3166","Norway","Conduct disorder",2012,"   478.01",0.478010253999721,5018393,0.25725982,"Moderate","H",102175.919298374,3.129,20.9,79.874,NA,42.400362309731,NA,NA
"3167","Norway","Conduct disorder",2013,"   473.76",0.473758443986172,5080085,0.26361105,"Moderate","H",103553.840134417,3.425,21.3,80.286,NA,43.454415136223,NA,8.92125
"3168","Norway","Conduct disorder",2014,"   471.45",0.471452279708156,5137351,0.26752558,"Moderate","H",97666.6951838749,3.486,21.6,80.692,86,45.225359030697,100.504355954074,7.22
"3169","Norway","Conduct disorder",2015,"   468.95",0.468947185850937,5189728,0.27496743,"Moderate","H",74809.9658049898,4.296,22.2,81.091,88,48.203188120311,100,6.521875
"3170","Norway","Conduct disorder",2016,"   465.96",0.465957750186175,5235933,0.28493318,"Moderate","H",70867.3609970749,4.68,23.1,81.485,85,50.404600718541,106.411055454199,6.5295
"3171","Norway","Conduct disorder",2017,"   464.17",0.464171662957031,5276759,0.2698671,"Moderate","H",76131.8384032764,4.164,21.6,81.871,85,49.222955405548,108.26480154945,6.03833333333333
"3172","Norway","Conduct disorder",2018,"   463.19",0.463194157948605,5311703,0.27560204,"Moderate","H",82792.8427113304,3.801,22.2,82.248,84,47.694123350833,107.026544989547,7.0421875
"3173","Norway","Conduct disorder",2019,"   462.59",0.462593408826509,5347690,0.2774182,"Moderate","H",76430.5889473338,3.684,22.4,82.616,84,50.202978312653,105.825886151993,6.45161290322581
"3174","Costa Rica","Bipolar disorder",2012,"   826.61",0.826613182437879,4663890,0.4841734,"High","UM",10126.9991024177,9.11,36.6,73.946,NA,17.343178912154,NA,NA
"3175","Costa Rica","Bipolar disorder",2013,"   827.65",0.827652559206773,4716102,0.49151823,"High","UM",10803.2401962173,8.218,37,74.97,NA,18.519442150267,NA,18
"3176","Costa Rica","Bipolar disorder",2014,"   828.52",0.828521494060029,4767078,0.4863214,"High","UM",10911.497878334,8.499,36.9,75.941,54,18.400082367709,NA,NA
"3177","Costa Rica","Bipolar disorder",2015,"   828.81",0.828813065438087,4817996,0.48374,"High","UM",11714.7105980732,8.415,36.8,76.862,55,18.759065932631,NA,24
"3178","Costa Rica","Bipolar disorder",2016,"   828.72",0.828716599794473,4866954,0.48704153,"High","UM",12091.0301606154,8.085,37.3,77.735,58,18.755841240831,NA,NA
"3179","Costa Rica","Bipolar disorder",2017,"   828.52",0.828520708768868,4913126,0.4834524,"High","UM",12317.0902771304,7.729,37,78.56,59,19.156753825561,NA,NA
"3180","Costa Rica","Bipolar disorder",2018,"   828.16",0.828157717651462,4957764,0.47970015,"High","UM",12590.2493781614,9.01,36.3,79.34,56,18.89518062084,NA,22.5
"3181","Costa Rica","Bipolar disorder",2019,"   827.97",0.827967677132734,4999502,0.4818988,"High","UM",12884.6859951989,10.807,36.7,80.076,56,21.686442477015,NA,7.4
"3182","Costa Rica","Bipolar disorder",2020,"   828.51",0.828511023206488,5034273,0.4924514,"High","UM",12394.0493969492,16.432,37,80.771,57,NA,NA,NA
"3183","Costa Rica","Bipolar disorder",2021,"   829.83",0.82982761450685,5059939,0.48678052,"High","UM",12838.1185358931,15.139,37.2,81.425,NA,NA,NA,NA
"3184","Israel","Conduct disorder",2012,"   695.42",0.695418701293867,7607737,0.41302204,"High","H",33236.5731239421,6.762,29.1,91.96,NA,39.518185810352,NA,21.2073684210526
"3185","Israel","Conduct disorder",2013,"   694.91",0.694909595099469,7749319,0.39870527,"High","H",36929.6042163752,6.137,28.2,92.031,NA,39.647843715032,NA,22.1784210526316
"3186","Israel","Conduct disorder",2014,"   694.30",0.694300960369488,7897132,0.3975749,"High","H",38230.4954049785,5.789,27.8,92.104,60,38.212161627896,97.0311220949289,19.8136842105263
"3187","Israel","Conduct disorder",2015,"   693.11",0.693106335940238,8052858,0.3971953,"High","H",36123.9907881129,5.176,28.1,92.179,61,37.496213200669,100,23.8668421052632
"3188","Israel","Conduct disorder",2016,"   692.01",0.692009881862696,8209957,0.39013016,"High","H",37556.6272863143,4.723,27.3,92.256,64,37.814748691617,104.421026512603,NA
"3189","Israel","Conduct disorder",2017,"   691.39",0.691388138526135,8361744,0.38202065,"High","H",40997.9110240274,4.14,26.5,92.336,62,38.231124685278,NA,NA
"3190","Israel","Conduct disorder",2018,"   691.11",0.691110120633439,8510026,0.38577175,"High","H",42233.2610344935,3.917,27.2,92.418,61,39.071891526519,NA,NA
"3191","Israel","Conduct disorder",2019,"   691.91",0.691912309657655,8657420,0.3828222,"High","H",44140.8289372511,3.731,26.7,92.501,60,38.526357661847,NA,NA
"3192","Israel","Conduct disorder",2020,"   693.51",0.693512613429253,8800323,0.37773558,"High","H",44679.7715799755,4.169,26.2,92.587,60,NA,NA,NA
"3193","Israel","Conduct disorder",2021,"   695.36",0.69536170904883,8942868,0.3789385,"High","H",52255.6159050999,4.812,26.6,92.674,NA,NA,NA,NA
